200	0.2	0.0145	0.01716
200	0.2	0.0155	0.01727
200	0.2	0.0164	0.01738
200	0.2	0.0174	0.01749
200	0.2	0.0184	0.0176
200	0.2	0.0193	0.01771
200	0.2	0.0203	0.01782
200	0.2	0.0213	0.01793
200	0.2	0.022	0.01804
200	0.2	0.0232	0.01815
200	0.2	0.0242	0.01826
200	0.2	0.0251	0.01837
200	0.2	0.0261	0.01848
200	0.2	0.0271	0.01859
200	0.2	0.028	0.0187
200	0.2	0.029	0.01881
200	0.2	0.03003	0.01892
200	0.2	0.031	0.01903
200	0.2	0.03196	0.01914
200	0.2	0.0329	0.01925
200	0.2	0.0339	0.01936
200	0.2	0.0348	0.01947
200	0.2	0.0358	0.01958
200	0.2	0.0368	0.01969
200	0.2	0.03778	0.0198
200	0.2	0.03875	0.01991
200	0.2	0.0397	0.02002
200	0.2	0.0406	0.02013
200	0.2	0.0416	0.02024
200	0.2	0.0426	0.02035
200	0.2	0.0435	0.02046
200	0.2	0.0445	0.02057
200	0.2	0.04553	0.02068
200	0.2	0.0465	0.02079
200	0.2	0.0474	0.0209
200	0.2	0.0484	0.02101
200	0.2	0.0494	0.02112
200	0.2	0.0503	0.02123
200	0.2	0.0513	0.02134
200	0.2	0.0523	0.02145
200	0.2	0.05328	0.02156
200	0.2	0.05425	0.02167
200	0.2	0.0552	0.02178
200	0.2	0.05618	0.02189
200	0.2	0.0571	0.022
200	0.2	0.05812	0.02211
200	0.2	0.05909	0.02222
200	0.2	0.06006	0.02233
200	0.2	0.06103	0.02244
200	0.2	0.062	0.02255
200	0.2	0.062969	0.02266
200	0.2	0.06393	0.02277
100	0.3	0.000969	0.00692
100	0.3	0.00193	0.00703
100	0.3	0.0029	0.00714
100	0.3	0.003875	0.00725
100	0.3	0.00484	0.00736
100	0.3	0.00581	0.00747
100	0.3	0.00678	0.00758
100	0.3	0.00775	0.00769
100	0.3	0.00871	0.0078
100	0.3	0.00968	0.00791
100	0.3	0.0106	0.00802
100	0.3	0.0116	0.00813
100	0.3	0.0125	0.00824
100	0.3	0.0135	0.00835
100	0.3	0.0145	0.00846
100	0.3	0.0155	0.00857
100	0.3	0.0164	0.00868
100	0.3	0.0174	0.00879
100	0.3	0.0184	0.0089
100	0.3	0.0193	0.00901
100	0.3	0.0203	0.00912
100	0.3	0.0213	0.00923
100	0.3	0.0228	0.00934
100	0.3	0.02324	0.00945
100	0.3	0.02421	0.00956
100	0.3	0.02518	0.00967
100	0.3	0.02615	0.00978
100	0.3	0.02712	0.00989
100	0.3	0.2809	0.01
200	0.3	0.0009688	0.0134
200	0.3	0.001937	0.0136
200	0.3	0.0029	0.0138
200	0.3	0.00387	0.014
200	0.3	0.00484	0.0142
